行政區,門牌,社區,交易日期,總價_萬元,單價_萬元每坪,總面積_坪,主建物佔比_pct,屋齡,樓別樓高_原始,交易標的_原始,建物格局_原始,緯度,經度,樓別,樓高,樓比,房數,廳數,衛數,含土地,含建物,含車位,交易季,屋齡分組,交易年月,dist_HSR,dist_min_超商,cnt_500m_超商,cnt_1km_超商,dist_avg_top3_超商,dist_avg_top5_超商,dist_min_學校,cnt_500m_學校,cnt_1km_學校,dist_avg_top3_學校,dist_avg_top5_學校,dist_min_捷運站,cnt_500m_捷運站,cnt_1km_捷運站,dist_avg_top3_捷運站,dist_avg_top5_捷運站,dist_min_早餐店,cnt_500m_早餐店,cnt_1km_早餐店,dist_avg_top3_早餐店,dist_avg_top5_早餐店,dist_min_咖啡店,cnt_500m_咖啡店,cnt_1km_咖啡店,dist_avg_top3_咖啡店,dist_avg_top5_咖啡店,dist_min_超市,cnt_500m_超市,cnt_1km_超市,dist_avg_top3_超市,dist_avg_top5_超市,dist_min_藥妝店,cnt_500m_藥妝店,cnt_1km_藥妝店,dist_avg_top3_藥妝店,dist_avg_top5_藥妝店,dist_min_速食店,cnt_500m_速食店,cnt_1km_速食店,dist_avg_top3_速食店,dist_avg_top5_速食店,dist_min_商圈,cnt_500m_商圈,cnt_1km_商圈,dist_avg_top3_商圈,dist_avg_top5_商圈,dist_min_捷運,cnt_500m_捷運,cnt_1km_捷運,dist_avg_top3_捷運,dist_avg_top5_捷運,dist_min_咖啡廳,cnt_500m_咖啡廳,cnt_1km_咖啡廳,dist_avg_top3_咖啡廳,dist_avg_top5_咖啡廳,房價指數,原始列號
桃園,桃園區復興路１６８號九樓之２,璞麗,9/21/2025,1236,42.03,29.41,61.13,10,九層/十五層,土1 建1車0,2房2廳1衛,24.990404,121.312291,9,15,0.6,2,2,1,1,1,0,2025Q3,6月10日,2025-09,10149.66304,20.12811541,25,53,66.78889096,81.64971759,239.9150869,1,7,529.7996486,679.3759703,,,,,,269.1159877,2,5,440.9548511,623.440951,73.75021826,7,8,86.99365793,142.3045605,355.2643138,2,7,445.7326103,587.0985964,87.28528154,6,8,95.97561462,194.6648327,61.49199605,3,5,89.09191772,324.8515258,53.80538238,4,5,77.04255627,182.9243881,,,,,,,,,,,186.39,5792
桃園,桃園區大連三街１２之３號,nan,9/21/2025,340,13.82,24.6,93.24,46,四層/四層,土2 建1車0,3房1廳1衛,25.005614,121.304903,4,4,1,3,1,1,2,1,0,2025Q3,30+,2025-09,9130.870533,92.68149072,12,37,188.5046768,221.0513089,229.517748,2,6,421.4991853,563.8199375,,,,,,118.8109206,2,4,364.9735799,586.9080871,746.2201451,0,4,876.7558875,934.2378854,326.0763885,2,7,436.5430952,578.7033952,196.9675244,3,4,241.5046774,537.5844503,883.6966568,0,2,954.1602799,1003.152712,360.1889999,1,2,810.3766372,1061.418113,,,,,,,,,,,186.39,5793
桃園,桃園區大興西路二段１３９巷１６１號五樓,上城,9/21/2025,1000,29.46,33.94,66.02,17,五層/十二層,土1 建1車1,1房1廳1衛,25.008732,121.297902,5,12,0.416666667,1,1,1,1,1,1,2025Q3,11月20日,2025-09,8402.746197,115.5965475,11,36,228.6007284,268.0011432,79.39580029,2,7,385.4512443,554.3217129,,,,,,29.30101613,4,7,209.5608447,330.9601408,369.2487808,2,5,480.1958943,641.1186204,296.9487967,4,6,365.7969386,465.5272687,336.0725043,1,4,682.7025389,801.580803,199.3276078,2,2,492.1785113,726.0333183,979.2112306,0,1,1038.610098,1125.307453,,,,,,,,,,,186.39,5794
桃園,桃園區春日路１１５７號二樓,大塊文章,9/21/2025,1050,23.15,45.36,51.42,21,二層/十四層,土2 建1車1,3房2廳1衛,25.01459,121.309118,2,14,0.142857143,3,2,1,2,1,1,2025Q3,21-30,2025-09,9523.319182,75.48666977,11,42,208.6272053,239.9309322,438.0132108,1,9,492.8343079,542.1627025,,,,,,678.7342052,0,4,823.1617439,898.9013424,443.3360477,3,5,453.0518028,585.686373,98.87500849,3,9,324.1426958,448.8094868,252.5688307,2,5,428.1355086,611.7042491,224.3098405,3,4,331.1614801,590.6837787,703.0005966,0,1,939.1100036,1247.960356,,,,,,,,,,,186.39,5795
桃園,桃園區慈德街１４６號十二樓,日光流域,9/21/2025,1355,31.98,42.37,50.16,21,十二層/十三層,土3 建1車1,3房2廳2衛,25.00781,121.29885,12,13,0.923076923,3,2,2,3,1,1,2025Q3,21-30,2025-09,8504.136675,194.8570088,13,36,214.0713583,280.6221922,200.7920512,2,7,399.6303168,564.0712131,,,,,,156.8574227,4,6,300.5918539,387.8797315,465.1401734,2,4,567.3324982,719.1079796,338.4051525,3,7,371.0009642,496.9199308,418.1890185,1,5,664.0371096,755.8093024,339.4128053,2,2,589.8541835,807.1410332,1002.399569,0,0,1029.185242,1115.421615,,,,,,,,,,,186.39,5796
桃園,桃園區大德一街９２號八樓,福慶天地,9/21/2025,855,24.11,35.46,78.68,32,八層/十層,土1 建1車0,3房2廳2衛,25.015688,121.313287,8,10,0.8,3,2,2,1,1,0,2025Q3,30+,2025-09,9946.576711,27.99451553,13,33,107.0257169,215.0965035,162.3946183,2,6,372.4154151,529.1631811,,,,,,440.5985491,1,3,659.9803803,852.4813439,802.8815225,0,5,824.5957202,846.8806645,320.7918728,3,6,377.1525174,460.4838915,194.2062646,3,4,381.4158218,600.5753672,632.8792235,0,4,737.5233398,858.0659631,802.8815225,0,1,1210.82917,1487.025694,,,,,,,,,,,186.39,5797
桃園,桃園區大連三街１２之２號,nan,9/21/2025,380,14.24,26.68,93.76,46,三層/四層,土2 建1車0,3房2廳1衛,25.005614,121.304903,3,4,0.75,3,2,1,2,1,0,2025Q3,30+,2025-09,9130.870533,92.68149072,12,37,188.5046768,221.0513089,229.517748,2,6,421.4991853,563.8199375,,,,,,118.8109206,2,4,364.9735799,586.9080871,746.2201451,0,4,876.7558875,934.2378854,326.0763885,2,7,436.5430952,578.7033952,196.9675244,3,4,241.5046774,537.5844503,883.6966568,0,2,954.1602799,1003.152712,360.1889999,1,2,810.3766372,1061.418113,,,,,,,,,,,186.39,5798
桃園,桃園區樹仁三街１５巷１６號十四樓,美力城邦極美館,9/21/2025,1518,32.06,47.34,61.74,12,十四層/十四層,土1 建1車1,3房2廳2衛,24.974703,121.323104,14,14,1,3,2,2,1,1,1,2025Q3,11月20日,2025-09,11720.85979,83.39194754,7,10,138.7952685,173.5739701,832.3067342,0,2,980.2627531,1356.915349,,,,,,144.2078728,2,3,296.9402933,622.2572257,941.7161399,0,1,1277.319189,1580.234968,904.6888582,0,2,941.0527829,1327.288007,1104.35846,0,0,1699.026715,1856.401527,1077.651589,0,0,1489.584751,1723.288746,1971.952295,0,0,1985.015567,2127.895578,,,,,,,,,,,186.39,5799
桃園,桃園區大興西路二段６９巷８２號八樓,紐約大時代,9/21/2025,670,38.21,17.53,62.61,15,八層/十五層,土2 建1車0,1房1廳1衛,25.010516,121.298814,8,15,0.533333333,1,1,1,2,1,0,2025Q3,11月20日,2025-09,8486.423089,141.7750233,9,43,166.296456,212.233719,264.9098503,2,7,382.4584645,501.683165,,,,,,154.0310076,4,8,200.4346053,342.7575915,164.8184269,3,7,271.1581006,443.3605432,86.60025012,3,7,233.3544206,362.2108254,119.3781714,1,6,526.9791309,699.7525524,239.4932823,2,6,467.4459525,630.7161333,777.9514681,0,2,957.0793567,1078.623363,,,,,,,,,,,186.39,5800
桃園,桃園區春日路４８３號十樓,福容佳麗堡,9/20/2025,1600,41.27,38.77,61.43,2,十層/十一層,土1 建1車1,3房2廳2衛,25.00317,121.313059,10,11,0.909090909,3,2,2,1,1,1,2025Q3,0-5,2025-09,9975.267954,204.0761605,6,41,298.5371505,339.2027151,492.6131936,1,8,633.9525724,722.325476,,,,,,482.1343278,1,5,561.9571666,615.9392563,537.1491374,0,3,673.6684154,829.0158649,601.8685861,0,7,667.5197667,739.7476365,531.7370182,0,6,682.4125104,732.4841089,54.40063535,1,2,677.6215221,959.7334308,545.2847954,0,3,703.9657015,982.8164764,,,,,,,,,,,186.39,5801
桃園,桃園區三民路一段４２巷１８之１號,滿庭芳,9/20/2025,815,18.23,44.71,66.03,43,二層/十層,土3 建1車0,3房2廳2衛,24.997475,121.322477,2,10,0.2,3,2,2,3,1,0,2025Q3,30+,2025-09,10999.28582,214.1146189,3,15,342.5243634,472.5765141,235.6926353,2,5,396.5033684,494.447824,,,,,,561.5952797,0,3,678.8524065,817.508645,1064.172651,0,0,1137.705206,1168.859861,737.4809699,0,4,778.2283449,975.2864733,794.8130676,0,1,988.8268972,1076.901201,1140.137253,0,0,1188.00829,1217.398039,1205.459357,0,0,1227.766883,1281.174389,,,,,,,,,,,186.39,5802
桃園,桃園區民生路４２１號四樓之１７,民生凱悅,9/20/2025,335,30.13,11.12,66.29,30,四層/七層,土1 建1車0,1房1廳1衛,25.000888,121.310029,4,7,0.571428571,1,1,1,1,1,0,2025Q3,21-30,2025-09,9702.940975,177.3821118,10,43,231.9978659,273.7958954,384.9816896,1,8,637.5102566,714.5702295,,,,,,658.7995775,0,6,778.0137821,845.2031022,875.8520675,0,5,902.4880721,915.6080835,403.4336899,2,5,502.3472803,652.6505005,475.3517032,1,6,543.4894376,628.5187004,449.9334741,1,1,830.0259247,957.3251595,380.6553301,1,3,639.3769974,854.9132016,,,,,,,,,,,186.39,5803
桃園,桃園區寶山街１７號三樓,純境之天玉晴山,9/20/2025,1800,39.57,53.36,57.17,8,三層/十二層,土1 建1車1,3房2廳2衛,25.013484,121.319434,3,12,0.25,3,2,2,1,1,1,2025Q3,6月10日,2025-09,10560.93165,132.7179137,9,26,140.9499076,182.6963924,466.0662601,2,5,555.9393329,646.8351783,,,,,,197.2406103,2,4,374.2613384,636.7905987,354.2545362,1,4,584.4946622,839.4216765,431.9400635,1,4,539.1103094,712.9997699,213.9582777,1,4,548.4645978,794.600539,689.5806813,0,1,1072.13247,1213.892959,962.7994258,0,1,1537.21288,1796.782997,,,,,,,,,,,186.39,5804
桃園,桃園區寶慶路１２６號十樓,昇捷臻品,9/20/2025,2058,34.09,60.36,56.18,25,十層/二十三層,土1 建1車1,4房2廳2衛,25.012549,121.294105,10,23,0.434782609,4,2,2,1,1,1,2025Q3,21-30,2025-09,8008.335639,124.3506019,9,38,207.1268647,292.9913131,312.9120412,2,7,403.0768721,569.4379768,,,,,,130.5753139,2,8,324.613426,449.9382291,459.4182106,3,4,470.9839503,631.0321358,212.385784,2,5,420.3485279,538.1156367,511.2228414,0,3,616.2544097,813.97273,372.4866005,2,3,503.9416356,779.9407934,718.0858586,0,2,955.4352751,1273.159865,,,,,,,,,,,186.39,5805
桃園,桃園區民富十三街２１號五樓,新晶華,9/20/2025,1730,36.68,58.16,59.59,12,五層/十三層,土1 建1車2,3房2廳2衛,25.012039,121.320319,5,13,0.384615385,3,2,2,1,1,2,2025Q3,11月20日,2025-09,10650.09474,166.8450886,7,27,231.995346,262.7214441,297.6882659,2,5,451.5408894,632.8580694,,,,,,153.4690782,2,6,399.2520172,596.3816214,218.3289079,2,4,455.1539949,787.0113294,574.1799535,0,5,626.1163246,769.9698507,377.0901896,1,4,584.8383528,869.0338782,595.0385255,0,1,1051.912177,1249.917274,964.6242406,0,1,1558.10281,1820.589738,,,,,,,,,,,186.39,5806
桃園,桃園區龍安街１６７之２號十樓,竹城福岡,9/20/2025,1250,30.48,41.01,50.71,23,十層/十四層,土1 建1車1,3房2廳2衛,24.991803,121.278975,10,14,0.714285714,3,2,2,1,1,1,2025Q3,21-30,2025-09,6888.670646,28.16478313,12,20,48.33725616,93.74718322,848.9548422,0,1,1159.074558,1271.722767,,,,,,47.86344138,2,3,356.562927,669.8971552,835.2989427,0,4,885.4798654,982.3138607,123.3150449,1,2,696.4135843,950.9084551,137.2874656,2,2,442.1340968,839.4775395,910.5703267,0,1,1061.066758,1630.510544,1677.757912,0,0,2693.753103,2953.483824,,,,,,,,,,,186.39,5807
桃園,桃園區吉安一街１９９號四樓,璟都柏悅,9/20/2025,1490,37.3,39.95,61.85,7,四層/二十一層,土1 建1車1,2房2廳1衛,25.00664,121.290677,4,21,0.19047619,2,2,1,1,1,1,2025Q3,6月10日,2025-09,7692.806175,102.0632862,10,23,246.8516749,314.8872925,502.1830195,0,3,726.4958848,856.6277869,,,,,,377.156162,1,5,585.6929559,689.8877867,840.5493909,0,3,945.0511198,1060.537715,656.8924225,0,3,800.0373941,939.4501922,1006.875349,0,0,1267.044416,1364.853835,632.2661479,0,2,832.4583892,1149.214919,564.4261046,0,1,1218.450885,1502.431921,,,,,,,,,,,186.39,5808
桃園,桃園區慈文路６３５巷７號二十樓,nan,9/20/2025,3000,56.41,61.46,59.56,0,二十層/二十層,土1 建1車1,3房2廳2衛,25.001775,121.29626,20,20,1,3,2,2,1,1,1,2025Q3,0-5,2025-09,8315.321135,227.06459,10,37,254.997648,296.508822,233.9219391,1,5,585.8125103,703.0017038,,,,,,453.8749063,1,7,669.1759828,741.716534,632.4808089,0,3,793.8813057,910.088839,229.5635574,1,3,547.1294949,747.6514725,945.9425862,0,3,952.5565471,1004.556569,874.9196471,0,3,917.4399364,1065.060933,469.4722735,1,1,1095.833315,1354.026357,,,,,,,,,,,186.39,5809
桃園,桃園區國強一街２６１號十一樓之１,竹城加賀,9/20/2025,1268,27.17,46.66,54.53,23,十一層/十三層,土1 建1車1,3房2廳2衛,24.991185,121.280336,11,13,0.846153846,3,2,2,1,1,1,2025Q3,21-30,2025-09,7041.011749,83.9825761,11,24,108.5231519,134.8458949,697.0514067,0,1,1025.975413,1177.41672,,,,,,152.4732112,2,4,363.8057017,632.7343979,681.9692458,0,4,739.2442019,854.4177527,108.3332609,1,3,600.9817115,869.7056358,70.04782677,2,3,339.064236,717.4206419,767.8816799,0,1,938.1732817,1523.071642,1624.657499,0,0,2602.034645,2842.365065,,,,,,,,,,,186.39,5810
桃園,桃園區同德一街９號二十六樓,悅龍莊,9/20/2025,5350,38.94,153.07,56.24,12,二十六層/二十七層,土1 建1車5,4房2廳2衛,25.009632,121.30275,26,27,0.962962963,4,2,2,1,1,5,2025Q3,11月20日,2025-09,8886.169002,72.96884996,8,43,248.2075314,305.6851563,147.7745601,3,6,311.4999551,402.5773882,,,,,,257.9532574,3,7,399.1007941,484.4569001,491.5914831,2,7,499.7766216,567.5223761,112.3170797,3,9,314.2906724,480.9676799,429.456434,1,6,603.3022536,673.2415353,630.5438942,0,5,665.3283842,700.0815055,837.5417165,0,3,898.2173994,1032.619749,,,,,,,,,,,186.39,5811
桃園,桃園區正光二街７１巷２１號十四樓,合遠康萊爾-美樹館,9/20/2025,1330,43.24,30.76,61.79,6,十四層/十五層,土1 建1車1,2房2廳1衛,24.999502,121.296159,14,15,0.933333333,2,2,1,1,1,1,2025Q3,6月10日,2025-09,8346.100029,235.9040882,8,37,270.171246,296.2722435,78.56591803,1,5,421.6520736,645.8207771,,,,,,235.9040882,1,6,493.4015307,600.3962025,386.7971324,1,4,630.5243244,755.713327,315.708964,1,3,622.6683992,802.6219639,840.8750198,0,2,915.0688935,967.8661905,815.0906327,0,1,984.887307,1050.026082,516.6385492,0,1,1107.647696,1412.795215,,,,,,,,,,,186.39,5812
桃園,桃園區壽山路２０８號二樓之１,成功大廈,9/20/2025,960,20.3,47.3,65.47,40,二層/十二層,土1 建1車0,3房2廳2衛,24.9958,121.324301,2,12,0.166666667,3,2,2,1,1,0,2025Q3,30+,2025-09,11210.75428,471.3360648,2,11,516.3664018,593.660937,407.2531165,3,5,441.0699078,597.1935081,,,,,,660.6211852,0,3,880.9856358,1002.258885,1171.512684,0,0,1241.147637,1262.804683,804.6617956,0,2,934.3250164,1091.976538,957.4199195,0,1,1102.756263,1172.322345,1231.688604,0,0,1255.862757,1291.386706,1280.46905,0,0,1310.098306,1351.975539,,,,,,,,,,,186.39,5813
桃園,桃園區經國二路６號三樓,竹城祥鶴,9/20/2025,2040,33.81,60.34,48.99,7,三層/十二層,土1 建1車1,3房2廳2衛,25.027442,121.298484,3,12,0.25,3,2,2,1,1,1,2025Q3,6月10日,2025-09,8606.246309,110.4269046,9,28,133.7861798,183.7194267,622.3750324,0,3,807.5127306,1026.137469,,,,,,239.7229571,1,3,476.7771601,714.4463561,379.4257582,2,3,501.5860774,834.143209,775.0640863,0,3,855.6859528,949.5406766,954.6081771,0,2,1072.380246,1283.034727,907.2841974,0,1,1119.733344,1305.653813,992.8508854,0,1,1521.572987,2065.856812,,,,,,,,,,,186.39,5814
桃園,桃園區江南十街２２號十一樓,宏國桃園新城,9/19/2025,1100,28.63,38.42,81.08,32,十一層/十三層,土1 建1車1,3房2廳2衛,24.99154,121.283493,11,13,0.846153846,3,2,2,1,1,1,2025Q3,30+,2025-09,7328.208945,89.50763604,17,28,102.1012367,140.2184238,509.4656543,0,3,783.7379082,998.60213,,,,,,432.0397981,2,5,477.2459149,606.1547153,441.7759579,1,5,560.2737505,666.393687,424.4274371,2,3,509.2170199,802.0437902,375.947143,2,4,440.8095855,662.3876863,652.7473157,0,3,703.0217833,1258.599657,1388.512367,0,0,2316.388403,2544.671359,,,,,,,,,,,186.39,5815
桃園,桃園區樹仁一街１３７之２號,nan,9/19/2025,730,22.98,31.76,85.32,36,三層/五層,土1 建1車0,3房2廳2衛,24.978806,121.313285,3,5,0.6,3,2,2,1,1,0,2025Q3,30+,2025-09,10633.40616,221.6487758,10,28,261.5188495,306.345088,256.2680966,2,4,350.5644024,580.493068,,,,,,601.3575269,0,7,740.8493934,835.4518817,691.9471192,0,2,854.0880587,1021.168249,185.1939924,2,4,401.1816763,671.6217301,781.4568744,0,1,1109.29577,1228.979757,767.7973511,0,2,995.0414237,1134.901988,1158.142801,0,0,1220.739865,1368.523876,,,,,,,,,,,186.39,5816
桃園,桃園區大興西路二段６９巷９６號九樓,紐約大時代,9/19/2025,1160,30.6,37.91,45.69,15,九層/十四層,土2 建1車1,2房1廳1衛,25.010437,121.298856,9,14,0.642857143,2,1,1,2,1,1,2025Q3,11月20日,2025-09,8490.914032,143.3792968,9,43,170.5568889,214.4424547,261.0937472,2,7,378.12057,502.8809289,,,,,,149.3710389,4,8,198.8488622,341.0733307,174.067801,3,7,279.5766989,450.6557636,95.77530947,3,7,237.1441712,364.3349705,127.2273037,1,6,533.6682922,703.7564367,241.6953554,2,6,471.6234435,634.1912955,786.8258733,0,2,959.7547447,1078.2093,,,,,,,,,,,186.39,5817
桃園,桃園區同德十二街３６６號三樓,凡賽絲,9/19/2025,3358,44.34,91.28,57.43,11,三層/十九層,土1 建1車3,3房2廳2衛,25.019862,121.291716,3,19,0.157894737,3,2,2,1,1,3,2025Q3,11月20日,2025-09,7807.878048,41.2985584,14,34,127.1486365,151.3195069,131.6456732,2,4,433.6095019,644.6275666,,,,,,301.4918072,3,5,388.6623341,597.3642237,347.0555659,1,3,564.0976953,774.9038684,321.3647622,2,3,525.1365283,725.3701861,590.2868113,0,3,797.0825237,995.9802153,686.0681473,0,1,1023.81238,1138.70244,747.4954711,0,2,1210.68977,1681.332618,,,,,,,,,,,186.39,5818
桃園,桃園區日光路２５號四樓,麗寶南法莊園-霞慕尼,9/19/2025,1620,51.82,38.73,62.63,1,四層/二十層,土1 建1車1,2房2廳2衛,25.000829,121.311264,4,20,0.2,2,2,2,1,1,1,2025Q3,0-5,2025-09,9827.141792,160.5058179,10,43,262.130345,309.6704449,482.0844153,1,9,647.234519,713.4490159,,,,,,745.2827624,0,7,785.6215219,812.6261933,853.9392156,0,5,864.5318308,881.1549487,522.0678181,0,5,542.2550637,677.3664107,592.2140956,0,6,646.1091546,674.5725777,371.3794218,1,2,795.5414645,924.1110551,472.8911407,1,3,664.7887873,859.5018715,,,,,,,,,,,186.39,5819
桃園,桃園區國豐八街１０號四樓,nan,9/19/2025,910,37.7,24.14,47.99,0,四層/七層,土1 建1車0,2房2衛,24.99171,121.275706,4,7,0.571428571,2,0,2,1,1,0,2025Q3,0-5,2025-09,6583.181291,146.2147347,7,17,264.0292675,308.237383,1133.077434,0,0,1349.558778,1480.190767,,,,,,282.3988647,2,2,608.2719559,936.0815941,1139.527318,0,0,1151.157723,1256.027001,384.462458,1,1,887.9730887,1167.388639,422.6930385,2,2,732.8732341,1140.564227,1156.972925,0,0,1354.703576,1919.348843,1945.438901,0,0,2994.79771,3262.161198,,,,,,,,,,,186.39,5820
桃園,桃園區經國路７６之１號,璀璨經國,9/18/2025,940,37.98,24.75,57.37,22,一層/十四層,土1 建1車0,2房2廳1衛,25.013541,121.307461,1,14,0.071428571,2,2,1,1,1,0,2025Q3,21-30,2025-09,9354.561621,113.0068912,10,43,209.9060137,243.1361232,387.9972573,2,9,432.5694229,551.1636151,,,,,,579.1821123,0,4,756.5438559,857.7481382,305.3392268,3,7,347.787042,486.382611,297.6242555,3,12,363.4016403,497.6835723,369.0109495,2,6,498.803657,649.8481081,197.4736594,3,4,265.7715363,549.358799,679.7072557,0,3,867.1967071,1157.401243,,,,,,,,,,,186.39,5821
桃園,桃園區寶慶路３３０號四樓之１,百川綠晶,9/18/2025,530,23.6,22.46,42.71,30,四層/十三層,土1 建1車1,2房2廳1衛,25.015584,121.291691,4,13,0.307692308,2,2,1,1,1,1,2025Q3,21-30,2025-09,7771.509088,241.0626667,12,34,261.9604328,285.2451466,161.0754968,2,6,386.4540097,577.7832696,,,,,,462.1931353,2,7,487.2057061,592.4898802,476.7014234,1,5,692.4351177,755.7522952,438.1744191,1,5,582.5047141,676.3531742,679.6901688,0,3,742.3936452,928.1135749,729.2539724,0,3,769.424215,992.7959324,734.7611063,0,2,1066.872279,1486.754343,,,,,,,,,,,186.39,5822
桃園,桃園區大業路一段３２６號六樓,新宿,9/18/2025,1165,35.35,32.96,46.2,19,六層/十四層,土1 建1車1,2房2廳1衛,25.011846,121.312763,6,14,0.428571429,2,2,1,1,1,1,2025Q3,11月20日,2025-09,9888.917024,70.66009026,11,40,116.8997787,147.2752666,565.2031051,0,10,604.0629619,652.1607136,,,,,,467.9479323,1,5,556.0217338,696.350762,377.2438962,1,7,568.0124015,678.3932891,170.766445,4,6,201.5919767,343.0088252,111.0241744,2,5,366.2409391,532.6957456,603.7004489,0,5,691.0944735,780.8560735,377.2438962,1,1,971.0955474,1270.456523,,,,,,,,,,,186.39,5823
桃園,桃園區水汴一路１２３號十一樓之６,昭揚飛,9/18/2025,1306,37.74,34.61,46.54,9,十一層/十四層,土1 建1車1,2房1廳1衛,25.030648,121.301735,11,14,0.785714286,2,1,1,1,1,1,2025Q3,6月10日,2025-09,9000.144313,99.26095354,9,15,169.7532328,234.2308107,1010.337698,0,0,1144.866023,1275.511413,,,,,,265.371895,1,2,772.13728,1073.889291,605.1110395,0,2,890.7590641,1199.105186,853.6252926,0,1,1101.581879,1237.415528,1261.73243,0,0,1437.156021,1585.831565,1125.700776,0,0,1402.266372,1555.788725,1345.438584,0,0,1825.127349,2386.041587,,,,,,,,,,,186.39,5824
桃園,桃園區泰昌十二街１０９號七樓,尊龍庭園,9/18/2025,935,24.25,38.56,67.96,31,七層/八層,土1 建1車0,2房2廳1衛,24.987337,121.290767,7,8,0.875,2,2,1,1,1,0,2025Q3,30+,2025-09,8175.290965,195.577804,11,26,244.4306438,261.2014396,104.7920173,2,3,527.0615501,743.4083367,,,,,,233.4129769,3,3,380.8994982,655.264674,296.3824945,2,4,444.4564133,597.4290126,247.0998296,2,3,457.0927826,786.3381858,204.0963253,3,3,249.6050652,591.9989339,403.2897851,1,2,664.8400086,984.8739667,1591.990248,0,0,1968.951268,2070.120894,,,,,,,,,,,186.39,5825
桃園,桃園區大業路一段１９２號八樓,臻愛歐洲,9/18/2025,795,32.77,24.26,57.39,21,八層/十三層,土1 建1車0,2房2廳1衛,25.00791,121.315887,8,13,0.615384615,2,2,1,1,1,0,2025Q3,21-30,2025-09,10217.39246,86.69604879,14,39,146.3395368,168.4654593,131.8287633,2,6,348.0278057,570.7864813,,,,,,71.66065079,2,6,302.4139772,421.5075678,108.1154869,4,4,308.6282715,541.9305787,369.1161244,2,5,476.9154758,598.9177015,120.0073911,2,4,425.8722565,679.7558858,86.89257282,1,2,614.5917092,908.8385679,448.9772904,1,2,977.7919478,1365.269486,,,,,,,,,,,186.39,5826
桃園,桃園區瑞慶路３７７巷７號七樓,太陽神A區,9/18/2025,907,26.49,34.23,63.97,32,七層/七層,土1 建1車0,4房2廳2衛,25.019457,121.291653,7,7,1,4,2,2,1,1,0,2025Q3,30+,2025-09,7797.11825,55.67574321,14,34,116.6895408,133.7377633,163.2935481,2,4,427.8117144,632.2521707,,,,,,294.5723711,3,5,392.6107687,596.4308451,389.582733,1,3,582.3318515,775.9342455,364.9754712,2,4,527.9074406,721.04879,589.1005763,0,3,791.985835,985.3897649,682.0705454,0,1,1006.016257,1122.991165,739.0296837,0,2,1192.95556,1661.221675,,,,,,,,,,,186.39,5827
桃園,桃園區中正路３６６號十一樓之１,桃園廿一世紀,9/18/2025,368,23.95,15.37,52.83,30,十一層/十五層,土2 建1車0,1房1廳1衛,24.999246,121.308453,11,15,0.733333333,1,1,1,2,1,0,2025Q3,21-30,2025-09,9572.545157,29.82817479,12,48,136.800109,202.6311425,148.7206448,1,7,443.4189007,602.1773853,,,,,,557.529512,0,3,749.7227442,857.6447599,801.0861166,0,7,814.6914601,831.4023645,239.9762384,2,5,423.74205,565.6779995,473.5070523,1,6,560.226977,616.6549885,690.5660302,0,2,830.9037112,910.9550144,486.0041616,1,3,670.8400201,842.2180617,,,,,,,,,,,186.39,5828
桃園,桃園區榮華街６４巷５８號九樓,麗池香榭,9/18/2025,1350,28.8,46.88,66.5,20,九層/十一層,土1 建1車1,3房2廳2衛,24.976432,121.321551,9,11,0.818181818,3,2,2,1,1,1,2025Q3,11月20日,2025-09,11506.12846,132.783951,7,15,201.8654253,217.2599391,641.8466284,0,3,774.6474637,1153.482011,,,,,,136.4144246,3,5,225.1705362,483.0630076,702.2055447,0,2,1036.357561,1337.414003,663.6088084,0,3,701.4675603,1090.549392,868.1677263,0,1,1457.430506,1614.874451,841.1975883,0,1,1250.879661,1482.409235,1724.576004,0,0,1739.218174,1882.774366,,,,,,,,,,,186.39,5829
桃園,桃園區中正路１０９７之１號三樓,竹城東京,9/17/2025,1536,45.12,34.04,64.03,21,三層/十四層,土1 建1車0,3房2廳2衛,25.01666,121.297692,3,14,0.214285714,3,2,2,1,1,0,2025Q3,21-30,2025-09,8381.099021,71.46429208,17,52,126.4707915,155.5212589,269.8501751,2,9,434.9734522,547.0329932,,,,,,250.8910381,2,9,387.4411714,498.1376821,140.3348583,2,9,345.0330327,460.6606421,159.5233948,2,9,342.5641594,441.9934525,120.9120144,3,5,280.4578445,432.9346652,188.9159838,1,7,553.6442779,641.9387063,136.3315476,2,2,705.9584635,1133.525838,,,,,,,,,,,186.39,5830
桃園,桃園區新埔七街１９３號十三樓,益展涵玥,9/17/2025,1580,43.69,36.16,58.75,5,十三層/十五層,土1 建1車1,2房2廳1衛,25.022845,121.299766,13,15,0.866666667,2,2,1,1,1,1,2025Q3,0-5,2025-09,8652.0006,5.633214573,13,44,176.6812439,230.0165558,191.1478227,2,5,458.9312832,652.7463754,,,,,,43.24465022,2,6,407.5335572,530.5436027,272.3232742,2,7,406.5611148,585.3011449,401.6159677,1,7,549.2545346,611.9405214,430.7846359,1,4,577.8219053,783.1420671,446.033601,1,3,634.0348389,816.0965285,469.2658173,1,2,1015.072629,1566.123711,,,,,,,,,,,186.39,5831
